SUBURB,PRICE,BEDROOMS,BATHROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST,NEAREST_STN_DIST,POSTCODE,LATITUDE,LONGITUDE,NEAREST_SCH_DIST,NEAREST_SCH_RANK,YEAR_SOLD,MONTH_SOLD,Price/land
East Perth,510181.8181818182,2.5454545454545454,1.6363636363636365,1.7,1363.7272727272727,112.36363636363636,1996.2727272727273,1590.909090909091,603.7272727272727,6004.0,-31.953114260909093,115.87411599090909,0.7697881350545455,16.454545454545453,2019.7272727272727,8.090909090909092,1301.094053534178
East Victoria Park,651532.4494382022,3.269662921348315,1.6292134831460674,2.1904761904761907,526.0,145.17977528089887,1971.6705882352942,5811.23595505618,1348.685393258427,6101.0,-31.988875856966292,115.90218703932585,1.0811439261966294,90.15068493150685,2018.7752808988764,7.033707865168539,1452.5176831529911
Eden Hill,467236.7346938776,3.2857142857142856,1.4591836734693877,2.7422680412371134,897.2551020408164,143.78571428571428,1979.4375,10582.65306122449,1515.8367346938776,6054.0,-31.891378564591836,115.94486160000001,1.6269120285244898,117.0,2016.234693877551,6.877551020408164,737.6463512608732
Edgewater,560366.25,3.808333333333333,1.8416666666666666,1.9401709401709402,788.7083333333334,168.6,1986.3652173913044,22014.166666666668,1127.2,6027.0,-31.764933770833334,115.78425014333334,0.9610621976808333,104.0,2016.9666666666667,6.708333333333333,800.4539478246724
Eglinton,391879.7368421053,3.6052631578947367,1.9342105263157894,2.0,643.421052631579,162.53947368421052,2013.5857142857142,43557.89473684211,5310.526315789473,6034.0,-31.595865811842103,115.66887018815788,5.404433037789474,,2017.1842105263158,7.434210526315789,1026.4263453198112
Ellenbrook,388606.4516129032,3.825806451612903,1.9419354838709677,2.1527777777777777,566.2967741935483,178.95483870967743,2003.7739726027398,22374.83870967742,13577.41935483871,6069.0,-31.775579349225804,115.9715641,0.981163355928387,96.7741935483871,2019.683870967742,8.341935483870968,722.0510680055907
Embleton,524185.8585858586,3.2222222222222223,1.5858585858585859,2.0869565217391304,587.020202020202,148.4949494949495,1983.1354166666667,7238.383838383838,1777.7777777777778,6062.0,-31.90305276787879,115.9090376151515,0.8528407036949496,71.60606060606061,2016.4242424242425,6.5353535353535355,1032.0418910992048
Ferndale,460006.25,3.55,1.5083333333333333,2.302521008403361,1016.45,143.56666666666666,1979.0666666666666,10787.5,3127.5,6148.0,-32.03079572275,115.92543801666667,0.9362929105008334,105.0,2016.5,6.033333333333333,640.0757666267114
Floreat,1476393.7007874015,3.921259842519685,2.1811023622047245,2.3135593220338984,798.0472440944882,237.6220472440945,1972.6854838709678,6300.787401574803,3100.787401574803,6014.0,-31.938755718188975,115.79431012992126,1.635504686806299,31.385826771653544,2018.4251968503936,6.692913385826771,1963.1707237806913
Forrestdale,663643.05,3.783333333333333,1.5666666666666667,2.4655172413793105,9635.2,190.88333333333333,1985.2181818181818,23650.0,6835.0,6112.0,-32.15390290883333,115.93628406333333,4.506959679283333,75.96610169491525,2013.8166666666666,6.216666666666667,313.0803574885047
Forrestfield,420805.0847457627,3.559322033898305,1.6355932203389831,1.8214285714285714,913.1271186440678,155.8728813559322,1991.8034188034187,14312.71186440678,7777.966101694915,6058.0,-31.983483658050847,116.00550009745763,1.2810031138474578,135.6172839506173,2019.042372881356,7.237288135593221,641.8743861046019
Fremantle,859845.0704225352,3.0985915492957745,1.5774647887323943,2.0655737704918034,566.6760563380282,161.5211267605634,1965.1044776119404,14718.30985915493,1653.0704225352113,6160.0,-32.054814508450704,115.76076868591548,0.9391997198549297,46.647887323943664,2018.9859154929577,7.338028169014085,2203.048778795361
Gidgegannup,792695.4022988506,3.8620689655172415,1.9540229885057472,3.4594594594594597,73836.6091954023,220.33333333333334,1994.9642857142858,35675.862068965514,20721.83908045977,6083.0,-31.79947699091954,116.18941414137932,9.735270284609195,103.33333333333333,2015.9310344827586,7.310344827586207,31.915932667559993
Girrawheen,318997.87234042556,3.223404255319149,1.1702127659574468,1.8488372093023255,1253.3510638297873,112.64893617021276,1976.195652173913,12518.08510638298,4159.574468085107,6064.0,-31.841137688404256,115.83989973191488,0.6966609230712766,46.0,2017.904255319149,7.26595744680851,487.53649517966437
Glen Forrest,631721.582733813,3.647482014388489,1.7482014388489209,2.852713178294574,4043.4892086330933,182.73381294964028,1980.640625,23592.086330935253,9948.920863309353,6071.0,-31.91040134294964,116.10363269352517,1.3473819924683454,78.0,2015.2877697841727,6.76978417266187,260.79174706679225
Glendalough,480360.0,2.64,1.28,1.5416666666666667,4996.84,102.32,1988.4583333333333,5176.0,623.56,6016.0,-31.9195141608,115.81981934,0.60755286534,,2015.64,7.08,878.0976568677066
Gnangara,808208.3333333334,4.352941176470588,2.176470588235294,3.3417721518987342,14153.137254901962,287.9313725490196,1996.4421052631578,19407.843137254902,7440.196078431372,6077.0,-31.77797935901961,115.85719036078432,3.3206893540686275,103.0,2007.6666666666667,6.833333333333333,98.66755449757926
Golden Bay,415339.5061728395,3.617283950617284,1.8395061728395061,2.1866666666666665,831.1604938271605,172.679012345679,1999.5972222222222,53541.97530864197,10804.938271604939,6174.0,-32.42583153320987,115.76046662962963,1.2169295921012346,35.0,2018.1728395061727,6.666666666666667,640.9622408100602
Gooseberry Hill,857120.4379562044,3.854014598540146,2.116788321167883,2.5826771653543306,3074.197080291971,230.1021897810219,1982.858208955224,17748.17518248175,8188.321167883211,6076.0,-31.95372715153285,116.04660761532847,2.8708264030364963,108.01694915254237,2016.2773722627737,7.233576642335766,426.96179046491807
Gosnells,299551.724137931,3.471264367816092,1.5402298850574712,1.9634146341463414,719.7931034482758,132.9655172413793,1986.2962962962963,18903.44827586207,1556.5632183908046,6110.0,-32.07984060655173,115.99071348965516,1.4513501089034484,114.44444444444444,2019.0114942528735,7.172413793103448,477.6544288082814
Greenmount,514081.52173913043,3.5652173913043477,1.5724637681159421,2.201550387596899,1417.840579710145,172.90579710144928,1977.3777777777777,19061.594202898552,4719.565217391304,6056.0,-31.89801978514493,116.05021079057971,1.4770624654789855,78.0,2015.7753623188405,6.405797101449275,428.44518460409813
Greenwood,512138.65546218486,3.5294117647058822,1.5294117647058822,1.9380530973451326,731.7647058823529,156.38655462184875,1977.051724137931,14821.008403361344,1982.3781512605042,6024.0,-31.827627777983192,115.80434489159663,0.9583538189655463,85.12698412698413,2018.1680672268908,7.4033613445378155,747.0746716807042
Guildford,750958.8607594937,3.2151898734177213,1.5443037974683544,2.2847682119205297,731.1582278481013,163.9240506329114,1941.0198675496688,11792.183544303798,643.506329113924,6055.0,-31.898754864240505,115.97517454873417,0.8938186812056962,52.0,2015.4430379746836,6.7405063291139244,1261.93460165308
Gwelup,863702.1857923497,3.7923497267759565,2.0655737704918034,2.142857142857143,540.8360655737705,220.9016393442623,2000.0666666666666,10906.557377049181,2286.3387978142077,6018.0,-31.870057525081968,115.79620913606557,1.7411254436557377,127.30601092896175,2017.295081967213,6.573770491803279,1716.568292916879
Hamersley,560256.652892562,3.6115702479338845,1.5867768595041323,1.9741379310344827,744.5206611570248,165.10743801652893,1976.8403361344538,12210.743801652892,1649.9504132231405,6022.0,-31.85027776231405,115.81167316694214,1.4948559275619833,135.0,2017.611570247934,5.991735537190083,790.217323807122
Hamilton Hill,500102.5641025641,3.1538461538461537,1.435897435897436,2.108108108108108,780.0769230769231,136.98717948717947,1977.6666666666667,16261.538461538461,5069.2307692307695,6163.0,-32.08332180692308,115.78334968076923,0.8445444510564102,97.72727272727273,2019.179487179487,7.576923076923077,836.430386163067
Hammond Park,528643.679245283,3.811320754716981,1.9622641509433962,2.090909090909091,937.1698113207547,198.46226415094338,2008.6893203883494,23719.811320754718,4555.66037735849,6164.0,-32.16508113235849,115.84861550943397,2.782427659566038,129.0,2018.2830188679245,6.830188679245283,1035.1300674931656
Harrisdale,546854.4362416108,3.785234899328859,2.0268456375838926,2.2464788732394365,501.4161073825503,202.93288590604027,2010.7777777777778,19996.644295302012,6779.798657718121,6112.0,-32.12082453221477,115.93012338255032,1.2883284651818792,61.83892617449664,2018.7986577181207,6.751677852348993,1151.9297308415344
Haynes,265126.0869565217,3.5565217391304347,1.626086956521739,2.044776119402985,2422.278260869565,168.47826086956522,2010.3739130434783,23056.08695652174,2522.521739130435,6112.0,-32.158446833739134,115.98841617739131,0.9709601147608696,139.0,2013.0521739130436,6.165217391304348,452.7661502742719
Hazelmere,480822.7848101266,3.3544303797468356,1.4430379746835442,2.3484848484848486,4117.772151898735,158.83544303797467,1977.506329113924,13830.379746835442,1326.0,6055.0,-31.903230316962027,115.99330523164556,1.4635561339227847,55.6,2008.2911392405063,5.860759493670886,350.32007343468274
Heathridge,463023.828125,3.578125,1.4765625,1.7583333333333333,694.7265625,140.4765625,1986.3046875,23121.09375,1918.1171875,6027.0,-31.763029564843748,115.75825133515625,1.0065569614507812,94.6640625,2018.375,6.8671875,694.5632603777979
Helena Valley,609165.6804733728,3.911242603550296,1.9289940828402368,2.3950617283950617,1720.3254437869823,207.44970414201183,1996.9634146341464,16970.414201183434,4134.91124260355,6056.0,-31.916177476863908,116.03321293668638,3.2471791147928992,,2016.7337278106509,6.378698224852071,754.7786304436589
Henley Brook,615389.2009803922,3.950980392156863,2.0392156862745097,2.4472361809045227,4393.656862745098,205.25980392156862,2000.384236453202,20266.176470588234,10630.882352941177,6055.0,-31.800543775441177,115.97736303235294,1.28141911755049,56.55882352941177,2014.8333333333333,6.4068627450980395,659.685991996898
Herne Hill,608220.1754385965,3.5,1.4912280701754386,2.22,16933.298245614034,184.14912280701753,1978.780701754386,21040.122807017542,7532.096491228071,6056.0,-31.82864188482456,116.0293737885965,3.819399560798246,90.54385964912281,2010.719298245614,6.307017543859649,198.12725746554892
High Wycombe,435423.7804878049,3.6890243902439024,1.7073170731707317,2.0592105263157894,680.0670731707318,161.9268292682927,1994.2641509433963,13943.292682926829,5373.170731707317,6057.0,-31.93935204652439,116.00544067378048,3.97082657072561,134.3015873015873,2018.9817073170732,6.890243902439025,690.2316953813821
Highgate,790883.0263157894,2.789473684210526,1.4210526315789473,1.606060606060606,906.7631578947369,124.92105263157895,1964.0,1776.3157894736842,797.1578947368421,6003.0,-31.940155210789474,115.87077316315789,1.1246359837473683,9.0,2016.1842105263158,6.605263157894737,2647.624720734218
Hilbert,463561.36363636365,3.715909090909091,1.9659090909090908,2.3815789473684212,1157.465909090909,189.8409090909091,2010.8333333333333,27365.909090909092,3363.6363636363635,6112.0,-32.17282319113636,115.9860417465909,1.977371689396591,,2016.034090909091,6.829545454545454,767.4941810069795
Hillarys,930758.4507042253,3.8028169014084505,1.9577464788732395,2.0793650793650795,672.3521126760563,231.95774647887325,1992.8357142857142,19410.563380281692,3710.56338028169,6025.0,-31.807950772957746,115.74385357464787,1.0392991723992957,47.83802816901409,2019.1267605633802,7.02112676056338,1578.8439797312324
Hillman,302450.5747126437,3.396551724137931,1.2413793103448276,1.5449101796407185,730.5747126436781,131.33908045977012,1976.907514450867,37948.85057471264,829.948275862069,6168.0,-32.2835577904023,115.76430797356322,1.0946099549534483,97.0,2013.1494252873563,6.379310344827586,418.174007625378
Hilton,555069.3870967742,3.150537634408602,1.4408602150537635,1.9767441860465116,615.741935483871,128.3763440860215,1971.2391304347825,14625.806451612903,4324.731182795699,6163.0,-32.06798436408602,115.78561183225807,0.9511798075580645,96.75555555555556,2017.1720430107528,6.43010752688172,1014.5621333239616
Hocking,500639.34426229505,3.907103825136612,1.9508196721311475,2.123529411764706,602.4098360655738,190.21857923497268,2002.9502762430939,20612.021857923497,3843.1693989071036,6065.0,-31.77026536202186,115.81888248852458,1.2181089802797815,131.0,2018.2295081967213,6.404371584699454,880.2766616354169
Hope Valley,450416.6666666667,3.3333333333333335,1.6666666666666667,1.3333333333333333,18442.5,169.66666666666666,1985.3333333333333,26250.0,5833.333333333333,6165.0,-32.185508725,115.8222867,5.880943544333333,136.5,2002.8333333333333,8.0,28.361611479619565
Hopeland,724075.0,3.75,1.85,2.357142857142857,170135.05,217.9,1994.3684210526317,47825.0,12640.0,6125.0,-32.3806744605,115.885257355,7.65349932215,134.0,2006.55,6.65,4.798154399783332
Hovea,578225.0,3.74,1.93,2.5647058823529414,19098.48,227.61,1983.79,25132.0,10686.0,6071.0,-31.8872512668,116.113513987,3.1727069433399997,78.0,2006.98,7.08,50.51480689512007
Huntingdale,400517.5135135135,3.708108108108108,1.6972972972972973,2.2191011235955056,642.027027027027,151.52972972972972,1992.7173913043478,17534.054054054053,3707.5675675675675,6110.0,-32.08179503848648,115.9641467945946,1.4796646292421622,121.78918918918919,2017.162162162162,6.075675675675676,648.1239019055018
Iluka,894611.7924528302,4.15566037735849,2.169811320754717,2.18974358974359,645.5801886792453,273.64150943396226,2003.4086538461538,27033.962264150945,2324.056603773585,6028.0,-31.735513505471697,115.72990077122641,2.344754918231132,61.22641509433962,2018.1132075471698,7.240566037735849,1428.7602881876594
Inglewood,824133.9130434783,3.1826086956521737,1.6956521739130435,1.9272727272727272,536.6695652173913,160.95652173913044,1967.4778761061948,4520.869565217391,1490.0695652173913,6052.0,-31.918267835304345,115.88468831652175,1.3456389452600002,20.443478260869565,2018.1478260869565,6.478260869565218,1891.716488115492
Innaloo,552731.4666666667,3.1,1.65,1.9298245614035088,363.93333333333334,132.0,1995.75,9150.0,1178.2833333333333,6018.0,-31.891129750833333,115.79431246333334,1.7258912258833334,135.0,2018.6166666666666,6.783333333333333,1717.8631165973468
Jandabup,594807.6923076923,4.0,1.8846153846153846,3.4761904761904763,28412.5,249.0,1995.2307692307693,23192.30769230769,7369.2307692307695,6077.0,-31.74448475384615,115.84669127692308,3.5427510133076927,131.0,2004.3076923076924,6.576923076923077,22.818728810861753
Jandakot,737267.3944444444,4.038888888888889,2.2333333333333334,2.2857142857142856,1990.8222222222223,250.88888888888889,1999.6467065868264,16771.11111111111,2593.3333333333335,6164.0,-32.102714233444445,115.85548297444444,1.2723899515494443,91.83333333333333,2015.9,6.544444444444444,1035.0768686034228
Jane Brook,506568.1641791045,3.945273631840796,1.9751243781094527,2.263959390862944,689.681592039801,193.85572139303483,2002.065,20767.66169154229,5797.512437810945,6056.0,-31.86305409845771,116.05176434378109,2.8283621120696516,93.0,2016.6268656716418,6.537313432835821,762.1946659123716
Jarrahdale,543730.8333333334,3.7083333333333335,1.8166666666666667,2.710526315789474,6901.108333333334,192.84166666666667,1987.364406779661,46712.5,20871.666666666668,6124.0,-32.33774281466667,116.0545154825,9.666852822575,,2014.2,6.158333333333333,258.1554921041803
Jindalee,610807.3394495413,3.81651376146789,2.0458715596330275,2.1067961165048543,509.0091743119266,222.8348623853211,2010.4117647058824,37608.25688073395,1707.3394495412845,6036.0,-31.64602998082569,115.69105290917432,1.9035565233119265,39.0,2017.6146788990825,6.385321100917431,1258.8913832583744
Jolimont,1051971.31147541,3.3278688524590163,1.8360655737704918,1.95,834.983606557377,186.62295081967213,1978.032786885246,4677.049180327869,783.0983606557377,6014.0,-31.9460320647541,115.80991543278688,1.6654905982459016,14.0,2014.377049180328,6.557377049180328,2231.8483963765552
Joondalup,521552.8703703704,3.5555555555555554,1.9259259259259258,1.8584905660377358,720.4166666666666,172.7037037037037,1996.7714285714285,26201.85185185185,1139.861111111111,6027.0,-31.73062278638889,115.76576074074075,1.3333368257157407,81.11111111111111,2018.7222222222222,6.962962962962963,1020.7653344370884
Joondanna,624365.6626506024,3.1566265060240966,1.6024096385542168,2.0384615384615383,590.722891566265,154.59036144578315,1982.283950617284,5122.891566265061,1489.3493975903614,6060.0,-31.910101639759038,115.83742808433733,0.989014812593976,66.48192771084338,2017.7228915662652,7.120481927710843,1499.8081040390723
Kalamunda,679729.4117647059,3.7058823529411766,1.811764705882353,2.4342105263157894,1898.1411764705883,194.76470588235293,1979.0,18612.941176470587,10083.529411764706,6076.0,-31.978520859294118,116.05335874941176,1.0673886503047059,106.5,2018.2470588235294,6.858823529411764,459.17305575734014
Kallaroo,813718.75,3.888888888888889,2.0069444444444446,1.9716312056737588,758.5138888888889,225.22916666666666,1985.2198581560283,21108.333333333332,3597.222222222222,6025.0,-31.789927645208333,115.74496490694443,1.1210753264673612,59.52777777777778,2017.5208333333333,6.868055555555555,1127.8641222616857
Karawara,672787.8588235294,3.8294117647058825,1.8294117647058823,2.152317880794702,620.964705882353,196.28235294117647,1993.6727272727273,6582.35294117647,2475.294117647059,6152.0,-32.00784770947059,115.88226373588235,1.0337714745305882,87.0,2011.4941176470588,6.241176470588235,1163.611355577492
Kardinya,667850.671641791,3.8656716417910446,2.0,2.2153846153846155,707.6417910447761,191.98507462686567,1987.65625,13186.567164179105,3332.8358208955224,6163.0,-32.06480262940299,115.81579672835821,1.1065493448373134,34.38461538461539,2018.5223880597016,7.298507462686567,1028.304313043024
Karnup,668196.9545454546,3.8181818181818183,1.9848484848484849,3.066666666666667,13890.727272727272,213.86363636363637,2004.090909090909,52665.15151515151,9260.60606060606,6176.0,-32.42230481787879,115.7834566439394,3.4246178169545454,35.0,2014.1363636363637,6.636363636363637,324.1592398187706
Karragullen,471761.36363636365,3.727272727272727,1.6818181818181819,2.3225806451612905,25005.863636363636,231.11363636363637,1989.4418604651162,28895.454545454544,9256.818181818182,6111.0,-32.100464903636365,116.11035737954545,8.950399138909091,89.64,2007.7954545454545,7.0227272727272725,75.29100494358953
Karrinyup,959109.9137931034,3.560344827586207,1.9655172413793103,2.215686274509804,619.5258620689655,218.47413793103448,1989.3739130434783,11515.51724137931,2962.9310344827586,6018.0,-31.873924626206897,115.77965208189654,1.3898613557810344,20.30909090909091,2018.7931034482758,6.431034482758621,1734.091040986985
Kelmscott,371619.4690265487,3.47787610619469,1.6283185840707965,2.2,2058.380530973451,154.5486725663717,1984.58407079646,24045.132743362832,1069.2477876106195,6111.0,-32.11919388982301,116.01999866106195,1.2320489618008847,85.3103448275862,2018.7079646017698,7.327433628318584,491.2658088838171
Kensington,929288.2739726028,3.404109589041096,1.7876712328767124,2.246376811594203,615.5068493150685,177.32876712328766,1956.3309352517986,4076.027397260274,2793.8356164383563,6151.0,-31.983107850068492,115.88138045753423,1.0213983883684932,67.13698630136986,2016.458904109589,7.089041095890411,1671.8100403042718
Kenwick,397629.5133333333,3.6133333333333333,1.6,2.0965517241379312,983.9266666666666,136.37333333333333,1989.857142857143,14919.333333333334,1307.9466666666667,6107.0,-32.036088199333335,115.98189607466665,0.8296181628633333,,2016.3733333333332,6.1866666666666665,626.995953996351
Kewdale,515815.29411764705,3.376470588235294,1.6235294117647059,1.925,667.3294117647059,158.3294117647059,1990.280487804878,7502.35294117647,2581.176470588235,6105.0,-31.974136069764704,115.93390864235293,0.781240776877647,92.47058823529412,2017.894117647059,6.976470588235294,1083.1490769489144
Keysbrook,772777.7777777778,3.3333333333333335,1.6666666666666667,2.375,105824.11111111111,206.0,1966.5,58011.11111111111,32400.0,6126.0,-32.458621282222225,116.0025875888889,16.58681267,,2010.0,7.666666666666667,15.39289930042904
Kiara,428285.71428571426,3.6666666666666665,1.6666666666666667,2.138888888888889,636.8095238095239,149.52380952380952,1993.2928571428572,10817.00680272109,2831.9727891156463,6054.0,-31.882419769863944,115.93845921292517,0.686458969870068,117.0,2013.3061224489795,6.666666666666667,746.7767731086393
Kingsley,583094.1176470588,3.8705882352941177,1.811764705882353,2.0123456790123457,696.0588235294117,178.2235294117647,1984.45,16852.941176470587,1528.2117647058824,6026.0,-31.810342138588236,115.79718068470588,0.9829910181423529,55.6578947368421,2019.0588235294117,7.094117647058823,862.3381030629704
Kinross,500355.1724137931,3.9931034482758623,2.0068965517241377,2.0567375886524824,626.3862068965517,181.18620689655174,1997.7606837606838,28533.793103448275,1545.2206896551725,6028.0,-31.71721799744828,115.73845816,2.846142774813793,80.0,2018.1586206896552,6.558620689655172,813.0972132372174
Koondoola,385320.11188811186,3.2587412587412588,1.0909090909090908,1.9558823529411764,723.7482517482517,114.81818181818181,1978.5073529411766,12220.279720279721,6232.867132867133,6064.0,-31.842517726363635,115.86203626363636,0.8074024193622378,46.0,2015.3426573426573,6.685314685314685,542.2760079635519
Koongamia,283795.3021582734,2.79136690647482,1.1151079136690647,1.4566929133858268,738.2877697841726,107.15827338129496,1968.3695652173913,18060.43165467626,4287.769784172662,6056.0,-31.906947561942445,116.04245758273382,2.186784524158273,,2010.4388489208634,6.884892086330935,392.78518062481436
Kwinana Beach,170000.0,3.0,1.0,2.0,92333.0,140.0,1970.0,33400.0,3300.0,6167.0,-32.24665,115.7886,2.635620141,138.0,1989.0,5.0,1.8411618814508355
Kwinana Town Centre,185598.32352941178,3.0,1.7647058823529411,2.0,203.7941176470588,109.82352941176471,2014.9705882352941,32558.823529411766,2405.8823529411766,6167.0,-32.24240453411765,115.81525577058824,0.4650594831764706,138.0,2013.5588235294117,6.588235294117647,917.7649884175926
Landsdale,551263.2848101265,4.018987341772152,2.0,2.0340136054421767,563.867088607595,213.24683544303798,2006.0266666666666,16000.0,7674.050632911392,6065.0,-31.808620545506326,115.86368199240505,0.9307458364702532,75.0,2019.0506329113923,7.1265822784810124,1012.5704423711179
Langford,409908.45070422534,3.507042253521127,1.5,1.8489208633093526,646.9929577464789,131.61267605633802,1987.8014184397164,12501.408450704226,1468.1408450704225,6147.0,-32.040327216267606,115.94080341549297,0.8702096735866901,85.0,2016.1338028169014,6.366197183098592,715.7091548404699
Lathlain,726986.1111111111,3.3472222222222223,1.625,2.6142857142857143,628.4027777777778,174.38888888888889,1979.768115942029,4804.166666666667,591.8611111111111,6100.0,-31.96793820638889,115.90613206111112,0.5726516175527778,41.0,2016.2777777777778,6.513888888888889,1305.3520798861728
Leda,337275.15,3.7625,1.8,1.974025974025974,597.75,152.9375,2000.7763157894738,35061.25,1087.925,6170.0,-32.264031615,115.80616442875001,1.1827355907375001,,2015.8,6.0875,574.5206460151293
Leederville,859113.6363636364,3.0,1.8181818181818181,1.9523809523809523,402.0,158.77272727272728,1978.2272727272727,2945.4545454545455,995.7272727272727,6007.0,-31.930383201818184,115.84164258636362,0.4959875528418182,106.0,2017.5454545454545,6.409090909090909,2627.5311661631295
Leeming,711187.3786407767,4.029126213592233,2.0194174757281553,2.1862745098039214,721.9320388349514,208.2135922330097,1987.3431372549019,13618.446601941747,1897.7475728155339,6149.0,-32.07409197669903,115.86603473009708,0.934311007592233,66.25242718446601,2018.8058252427184,7.058252427184466,1009.39614868533
Lesmurdie,671163.8655462185,3.9831932773109244,1.815126050420168,2.890909090909091,1703.7731092436975,204.9747899159664,1978.607142857143,19175.63025210084,8589.915966386554,6076.0,-32.00103043529412,116.05341325966386,0.8579296453815126,81.08403361344538,2017.7226890756303,6.705882352941177,423.2182847760734
Lockridge,354943.00662251655,3.2317880794701987,1.3311258278145695,1.8972602739726028,644.7880794701987,110.23841059602648,1981.8456375838925,11608.609271523179,2176.158940397351,6054.0,-31.882315442317882,115.9500128807947,1.559408819989404,,2015.5562913907286,6.490066225165563,648.1305282434405
Lynwood,428731.4285714286,3.3142857142857145,1.4095238095238096,1.9801980198019802,820.7142857142857,131.7904761904762,1981.049019607843,11750.47619047619,2468.5714285714284,6147.0,-32.03910550580952,115.92945952190476,0.9071412089352381,86.72549019607843,2016.4190476190477,7.057142857142857,747.4841658129592
Maddington,344360.4651162791,3.441860465116279,1.4883720930232558,1.8625,945.5930232558139,136.97674418604652,1989.1927710843374,17256.976744186046,1727.5697674418604,6109.0,-32.051151211744184,115.99914006627907,1.5764876634023255,122.0,2018.3255813953488,7.116279069767442,600.7227519335904
Madeley,588321.9030303031,3.806060606060606,2.036363636363636,2.324675324675325,588.4787878787879,209.75757575757575,2006.2883435582821,16272.121212121212,4181.212121212121,6065.0,-31.80868478690909,115.82638625757576,1.1218937489157577,50.0,2018.0,6.7272727272727275,1138.318346302077
Mahogany Creek,454509.44881889765,3.52755905511811,1.7480314960629921,2.1142857142857143,6179.188976377953,194.2755905511811,1982.336,26608.661417322834,12795.27559055118,6072.0,-31.90571294968504,116.13512239291339,3.8376793103228346,78.0,2007.8110236220473,6.503937007874016,175.96164095684875
Maida Vale,589742.7777777778,3.911111111111111,1.9166666666666667,2.640449438202247,2024.4222222222222,180.2,1993.337142857143,15280.0,7178.888888888889,6057.0,-31.953945993222224,116.02041840777777,2.62346830574,137.0,2017.0944444444444,6.472222222222222,631.7742835468916
Manning,839030.2185430464,3.642384105960265,1.9271523178807948,2.1013513513513513,620.4966887417219,186.71523178807948,1993.3055555555557,6903.311258278146,1416.23178807947,6152.0,-32.013527090529806,115.86953013642383,0.9369795448145695,64.96026490066225,2017.7549668874171,6.158940397350993,1474.4842949283163
Marangaroo,415592.4369747899,3.73109243697479,1.6890756302521008,1.9741379310344827,832.1512605042017,150.57983193277312,1992.6666666666667,14069.747899159664,4950.420168067227,6064.0,-31.82683789,115.84132262689074,1.1782605240663864,65.78947368421052,2018.2605042016808,6.436974789915967,700.203830774816
Mardella,538267.7049180327,4.032786885245901,1.819672131147541,2.723404255319149,32698.016393442624,232.50819672131146,1997.9666666666667,41386.88524590164,16980.32786885246,6125.0,-32.310064828688525,115.97660461803278,4.805699565491803,,2008.72131147541,6.918032786885246,110.68574478234642
Mariginiup,699627.094017094,4.153846153846154,2.0683760683760686,3.0344827586206895,18622.017094017094,258.008547008547,1993.211009174312,27517.94871794872,9071.794871794871,6078.0,-31.706301696923077,115.84166411794871,4.611411454743591,99.66666666666667,2005.3675213675215,6.230769230769231,62.30576502244111
Marmion,1014024.8226950355,3.851063829787234,2.120567375886525,2.3115942028985508,830.8794326241135,227.75886524822695,1988.0,15654.609929078015,3721.276595744681,6020.0,-31.841399964680853,115.75695776170213,1.7950760365673757,27.04255319148936,2014.3049645390072,6.404255319148936,1567.9652039232594
Martin,578074.3243243244,3.689189189189189,1.6486486486486487,2.5625,7086.148648648648,192.44594594594594,1985.1971830985915,20083.783783783783,1627.972972972973,6110.0,-32.07148781662162,116.01844576351353,1.5472759069851352,115.35135135135135,2013.9054054054054,6.108108108108108,286.95564647281475
Maylands,739668.9230769231,3.1384615384615384,1.7538461538461538,2.0392156862745097,637.5846153846154,171.1846153846154,1984.2923076923078,4486.723076923077,1124.2615384615385,6051.0,-31.93585737107692,115.90155536,2.252884358723077,26.379310344827587,2019.553846153846,8.261538461538462,1741.4493770523804
Medina,271981.13445378153,2.9411764705882355,1.1764705882352942,1.8217821782178218,762.8319327731092,105.26050420168067,1962.5213675213674,31792.436974789915,3428.5714285714284,6167.0,-32.23415164504202,115.80549640672268,1.0505974352462184,138.0,2015.8067226890757,6.773109243697479,384.3131060019008
Melville,795250.0,3.4056603773584904,1.6981132075471699,2.019607843137255,638.8679245283018,177.1509433962264,1982.1809523809525,11207.547169811322,4733.962264150943,6156.0,-32.04034314386792,115.80159362452831,0.9015672093603773,61.0,2018.622641509434,6.877358490566038,1480.0641709378683
Menora,1172634.8484848484,3.5636363636363635,1.8,2.1806451612903226,820.030303030303,245.88484848484848,1959.5341614906831,3656.3636363636365,3124.242424242424,6050.0,-31.919464447454548,115.86092409636363,0.9268380592709091,20.0,2012.418181818182,6.242424242424242,1511.796054741885
Merriwa,333189.2718446602,3.7475728155339807,1.8398058252427185,2.391089108910891,580.9514563106796,140.05825242718447,1999.079207920792,35000.48543689321,3194.660194174757,6030.0,-31.66355479237864,115.71214845291261,0.4845179446203398,106.52380952380952,2017.0533980582525,6.635922330097087,597.5674878504832
Middle Swan,410416.89864864864,3.4121621621621623,1.5608108108108107,1.8467153284671534,2231.425675675676,135.3783783783784,1987.1629629629629,17700.0,2945.945945945946,6056.0,-31.870601567094592,116.01960687702703,1.4263419000412163,73.54054054054055,2014.7905405405406,6.391891891891892,604.5480223039889
